signature_id,Sub_Status,status_message_id,signature
,0xC037002A,STATUS_VID_VTL_ACCESS_DENIED,"The specified VTL does not have the permission to access the resource"
,0x80370001,STATUS_VID_REMOTE_NODE_PARENT_GPA_PAGES_USED,"A virtual machine is running with its memory allocated across multiple NUMA nodes. This does not indicate a problem unless the performance of your virtual machine is unusually slow. If you are experiencing performance problems, you may need to modify the NUMA configuration"
,0xC0360001,STATUS_IPSEC_BAD_SPI,"The SPI in the packet does not match a valid IPsec SA"
,0xC0360002,STATUS_IPSEC_SA_LIFETIME_EXPIRED,"Packet was received on an IPsec SA whose lifetime has expired"
,0xC0360003,STATUS_IPSEC_WRONG_SA,"Packet was received on an IPsec SA that does not match the packet characteristics"
,0xC0360004,STATUS_IPSEC_REPLAY_CHECK_FAILED,"Packet sequence number replay check failed"
,0xC0360005,STATUS_IPSEC_INVALID_PACKET,"IPsec header and/or trailer in the packet is invalid"
,0xC0360006,STATUS_IPSEC_INTEGRITY_CHECK_FAILED,"IPsec integrity check failed"
,0xC0360007,STATUS_IPSEC_CLEAR_TEXT_DROP,"IPsec dropped a clear text packet"
,0xC0360008,STATUS_IPSEC_AUTH_FIREWALL_DROP,"IPsec dropped an incoming ESP packet in authenticated firewall mode. This drop is benign"
,0xC0360009,STATUS_IPSEC_THROTTLE_DROP,"IPsec dropped a packet due to DoS throttling"
,0xC0368000,STATUS_IPSEC_DOSP_BLOCK,"IPsec DoS Protection matched an explicit block rule"
,0xC0368001,STATUS_IPSEC_DOSP_RECEIVED_MULTICAST,"IPsec DoS Protection received an IPsec specific multicast packet which is not allowed"
,0xC0368002,STATUS_IPSEC_DOSP_INVALID_PACKET,"IPsec DoS Protection received an incorrectly formatted packet"
,0xC0368003,STATUS_IPSEC_DOSP_STATE_LOOKUP_FAILED,"IPsec DoS Protection failed to look up state"
,0xC0368004,STATUS_IPSEC_DOSP_MAX_ENTRIES,"IPsec DoS Protection failed to create state because the maximum number of entries allowed by policy has been reached"
,0xC0368005,STATUS_IPSEC_DOSP_KEYMOD_NOT_ALLOWED,"IPsec DoS Protection received an IPsec negotiation packet for a keying module which is not allowed by policy"
,0xC0368006,STATUS_IPSEC_DOSP_MAX_PER_IP_RATELIMIT_QUEUES,"IPsec DoS Protection failed to create a per internal IP rate limit queue because the maximum number of queues allowed by policy has been reached"
,0x80380001,STATUS_VOLMGR_INCOMPLETE_REGENERATION,"The regeneration operation was not able to copy all data from the active plexes due to bad sectors"
,0x80380002,STATUS_VOLMGR_INCOMPLETE_DISK_MIGRATION,"One or more disks were not fully migrated to the target pack. They may or may not require reimport after fixing the hardware problems"
,0xC0380001,STATUS_VOLMGR_DATABASE_FULL,"The configuration database is full"
,0xC0380002,STATUS_VOLMGR_DISK_CONFIGURATION_CORRUPTED,"The configuration data on the disk is corrupted"
,0xC0380003,STATUS_VOLMGR_DISK_CONFIGURATION_NOT_IN_SYNC,"The configuration on the disk is not insync with the in-memory configuration"
,0xC0380004,STATUS_VOLMGR_PACK_CONFIG_UPDATE_FAILED,"A majority of disks failed to be updated with the new configuration"
,0xC0380005,STATUS_VOLMGR_DISK_CONTAINS_NON_SIMPLE_VOLUME,"The disk contains non-simple volumes"
,0xC0380006,STATUS_VOLMGR_DISK_DUPLICATE,"The same disk was specified more than once in the migration list"
,0xC0380007,STATUS_VOLMGR_DISK_DYNAMIC,"The disk is already dynamic"
,0xC0380008,STATUS_VOLMGR_DISK_ID_INVALID,"The specified disk id is invalid. There are no disks with the specified disk id"
,0xC0380009,STATUS_VOLMGR_DISK_INVALID,"The specified disk is an invalid disk. Operation cannot complete on an invalid disk"
,0xC038000A,STATUS_VOLMGR_DISK_LAST_VOTER,"The specified disk(s) cannot be removed since it is the last remaining voter"
,0xC038000B,STATUS_VOLMGR_DISK_LAYOUT_INVALID,"The specified disk has an invalid disk layout"
,0xC038000C,STATUS_VOLMGR_DISK_LAYOUT_NON_BASIC_BETWEEN_BASIC_PARTITIONS,"The disk layout contains non-basic partitions which appear after basic paritions. This is an invalid disk layout"
,0xC038000D,STATUS_VOLMGR_DISK_LAYOUT_NOT_CYLINDER_ALIGNED,"The disk layout contains partitions which are not cylinder aligned"
,0xC038000E,STATUS_VOLMGR_DISK_LAYOUT_PARTITIONS_TOO_SMALL,"The disk layout contains partitions which are samller than the minimum size"
,0xC038000F,STATUS_VOLMGR_DISK_LAYOUT_PRIMARY_BETWEEN_LOGICAL_PARTITIONS,"The disk layout contains primary partitions in between logical drives. This is an invalid disk layout"
,0xC0380010,STATUS_VOLMGR_DISK_LAYOUT_TOO_MANY_PARTITIONS,"The disk layout contains more than the maximum number of supported partitions"
,0xC0380011,STATUS_VOLMGR_DISK_MISSING,"The specified disk is missing. The operation cannot complete on a missing disk"
,0xC0380012,STATUS_VOLMGR_DISK_NOT_EMPTY,"The specified disk is not empty"
,0xC0380013,STATUS_VOLMGR_DISK_NOT_ENOUGH_SPACE,"There is not enough usable space for this operation"
,0xC0380014,STATUS_VOLMGR_DISK_REVECTORING_FAILED,"The force revectoring of bad sectors failed"
,0xC0380015,STATUS_VOLMGR_DISK_SECTOR_SIZE_INVALID,"The specified disk has an invalid sector size"
,0xC0380016,STATUS_VOLMGR_DISK_SET_NOT_CONTAINED,"The specified disk set contains volumes which exist on disks outside of the set"
,0xC0380017,STATUS_VOLMGR_DISK_USED_BY_MULTIPLE_MEMBERS,"A disk in the volume layout provides extents to more than one member of a plex"
,0xC0380018,STATUS_VOLMGR_DISK_USED_BY_MULTIPLE_PLEXES,"A disk in the volume layout provides extents to more than one plex"
,0xC0380019,STATUS_VOLMGR_DYNAMIC_DISK_NOT_SUPPORTED,"Dynamic disks are not supported on this system"
,0xC038001A,STATUS_VOLMGR_EXTENT_ALREADY_USED,"The specified extent is already used by other volumes"
,0xC038001B,STATUS_VOLMGR_EXTENT_NOT_CONTIGUOUS,"The specified volume is retained and can only be extended into a contiguous extent. The specified extent to grow the volume is not contiguous with the specified volume"
,0xC038001C,STATUS_VOLMGR_EXTENT_NOT_IN_PUBLIC_REGION,"The specified volume extent is not within the public region of the disk"
,0xC038001D,STATUS_VOLMGR_EXTENT_NOT_SECTOR_ALIGNED,"The specifed volume extent is not sector aligned"
,0xC038001E,STATUS_VOLMGR_EXTENT_OVERLAPS_EBR_PARTITION,"The specified parition overlaps an EBR (the first track of an extended partition on a MBR disks)"
,0xC038001F,STATUS_VOLMGR_EXTENT_VOLUME_LENGTHS_DO_NOT_MATCH,"The specified extent lengths cannot be used to construct a volume with specified length"
,0xC0380020,STATUS_VOLMGR_FAULT_TOLERANT_NOT_SUPPORTED,"The system does not support fault tolerant volumes"
,0xC0380021,STATUS_VOLMGR_INTERLEAVE_LENGTH_INVALID,"The specified interleave length is invalid"
,0xC0380022,STATUS_VOLMGR_MAXIMUM_REGISTERED_USERS,"There is already a maximum number of registered users"
,0xC0380023,STATUS_VOLMGR_MEMBER_IN_SYNC,"The specified member is already in-sync with the other active members. It does not need to be regenerated"
,0xC0380024,STATUS_VOLMGR_MEMBER_INDEX_DUPLICATE,"The same member index was specified more than once"
,0xC0380025,STATUS_VOLMGR_MEMBER_INDEX_INVALID,"The specified member index is greater or equal than the number of members in the volume plex"
,0xC0380026,STATUS_VOLMGR_MEMBER_MISSING,"The specified member is missing. It cannot be regenerated"
,0xC0380027,STATUS_VOLMGR_MEMBER_NOT_DETACHED,"The specified member is not detached. Cannot replace a member which is not detached"
,0xC0380028,STATUS_VOLMGR_MEMBER_REGENERATING,"The specified member is already regenerating"
,0xC0380029,STATUS_VOLMGR_ALL_DISKS_FAILED,"All disks belonging to the pack failed"
,0xC038002A,STATUS_VOLMGR_NO_REGISTERED_USERS,"There are currently no registered users for notifications. The task number is irrelevant unless there are registered users"
,0xC038002B,STATUS_VOLMGR_NO_SUCH_USER,"The specified notification user does not exist. Failed to unregister user for notifications"
,0xC038002C,STATUS_VOLMGR_NOTIFICATION_RESET,"The notifications have been reset. Notifications for the current user are invalid. Unregister and re-register for notifications"
,0xC038002D,STATUS_VOLMGR_NUMBER_OF_MEMBERS_INVALID,"The specified number of members is invalid"
,0xC038002E,STATUS_VOLMGR_NUMBER_OF_PLEXES_INVALID,"The specified number of plexes is invalid"
,0xC038002F,STATUS_VOLMGR_PACK_DUPLICATE,"The specified source and target packs are identical"
,0xC0380030,STATUS_VOLMGR_PACK_ID_INVALID,"The specified pack id is invalid. There are no packs with the specified pack id"
,0xC0380031,STATUS_VOLMGR_PACK_INVALID,"The specified pack is the invalid pack. The operation cannot complete with the invalid pack"
,0xC0380032,STATUS_VOLMGR_PACK_NAME_INVALID,"The specified pack name is invalid"
,0xC0380033,STATUS_VOLMGR_PACK_OFFLINE,"The specified pack is offline"
,0xC0380034,STATUS_VOLMGR_PACK_HAS_QUORUM,"The specified pack already has a quorum of healthy disks"
,0xC0380035,STATUS_VOLMGR_PACK_WITHOUT_QUORUM,"The pack does not have a quorum of healthy disks"
,0xC0380036,STATUS_VOLMGR_PARTITION_STYLE_INVALID,"The specified disk has an unsupported partition style. Only MBR and GPT partition styles are supported"
,0xC0380037,STATUS_VOLMGR_PARTITION_UPDATE_FAILED,"Failed to update the disk's partition layout"
,0xC0380038,STATUS_VOLMGR_PLEX_IN_SYNC,"The specified plex is already in-sync with the other active plexes. It does not need to be regenerated"
,0xC0380039,STATUS_VOLMGR_PLEX_INDEX_DUPLICATE,"The same plex index was specified more than once"
,0xC038003A,STATUS_VOLMGR_PLEX_INDEX_INVALID,"The specified plex index is greater or equal than the number of plexes in the volume"
,0xC038003B,STATUS_VOLMGR_PLEX_LAST_ACTIVE,"The specified plex is the last active plex in the volume. The plex cannot be removed or else the volume will go offline"
,0xC038003C,STATUS_VOLMGR_PLEX_MISSING,"The specified plex is missing"
,0xC038003D,STATUS_VOLMGR_PLEX_REGENERATING,"The specified plex is currently regenerating"
,0xC038003E,STATUS_VOLMGR_PLEX_TYPE_INVALID,"The specified plex type is invalid"
,0xC038003F,STATUS_VOLMGR_PLEX_NOT_RAID5,"The operation is only supported on RAID-5 plexes"
,0xC0380040,STATUS_VOLMGR_PLEX_NOT_SIMPLE,"The operation is only supported on simple plexes"
,0xC0380041,STATUS_VOLMGR_STRUCTURE_SIZE_INVALID,"The Size fields in the VM_VOLUME_LAYOUT input structure are incorrectly set"
,0xC0380042,STATUS_VOLMGR_TOO_MANY_NOTIFICATION_REQUESTS,"There is already a pending request for notifications. Wait for the existing request to return before requesting for more notifications"
,0xC0380043,STATUS_VOLMGR_TRANSACTION_IN_PROGRESS,"There is currently a transaction in process"
,0xC0380044,STATUS_VOLMGR_UNEXPECTED_DISK_LAYOUT_CHANGE,"An unexpected layout change occurred outside of the volume manager"
,0xC0380045,STATUS_VOLMGR_VOLUME_CONTAINS_MISSING_DISK,"The specified volume contains a missing disk"
,0xC0380046,STATUS_VOLMGR_VOLUME_ID_INVALID,"The specified volume id is invalid. There are no volumes with the specified volume id"
,0xC0380047,STATUS_VOLMGR_VOLUME_LENGTH_INVALID,"The specified volume length is invalid"
,0xC0380048,STATUS_VOLMGR_VOLUME_LENGTH_NOT_SECTOR_SIZE_MULTIPLE,"The specified size for the volume is not a multiple of the sector size"
,0xC0380049,STATUS_VOLMGR_VOLUME_NOT_MIRRORED,"The operation is only supported on mirrored volumes"
,0xC038004A,STATUS_VOLMGR_VOLUME_NOT_RETAINED,"The specified volume does not have a retain partition"
,0xC038004B,STATUS_VOLMGR_VOLUME_OFFLINE,"The specified volume is offline"
,0xC038004C,STATUS_VOLMGR_VOLUME_RETAINED,"The specified volume already has a retain partition"
,0xC038004D,STATUS_VOLMGR_NUMBER_OF_EXTENTS_INVALID,"The specified number of extents is invalid"
,0xC038004E,STATUS_VOLMGR_DIFFERENT_SECTOR_SIZE,"All disks participating to the volume must have the same sector size"
,0xC038004F,STATUS_VOLMGR_BAD_BOOT_DISK,"The boot disk experienced failures"
,0xC0380050,STATUS_VOLMGR_PACK_CONFIG_OFFLINE,"The configuration of the pack is offline"
,0xC0380051,STATUS_VOLMGR_PACK_CONFIG_ONLINE,"The configuration of the pack is online"
,0xC0380052,STATUS_VOLMGR_NOT_PRIMARY_PACK,"The specified pack is not the primary pack"
,0xC0380053,STATUS_VOLMGR_PACK_LOG_UPDATE_FAILED,"All disks failed to be updated with the new content of the log"
,0xC0380054,STATUS_VOLMGR_NUMBER_OF_DISKS_IN_PLEX_INVALID,"The specified number of disks in a plex is invalid"
,0xC0380055,STATUS_VOLMGR_NUMBER_OF_DISKS_IN_MEMBER_INVALID,"The specified number of disks in a plex member is invalid"
,0xC0380056,STATUS_VOLMGR_VOLUME_MIRRORED,"The operation is not supported on mirrored volumes"
,0xC0380057,STATUS_VOLMGR_PLEX_NOT_SIMPLE_SPANNED,"The operation is only supported on simple and spanned plexes"
,0xC0380058,STATUS_VOLMGR_NO_VALID_LOG_COPIES,"The pack has no valid log copies"
,0xC0380059,STATUS_VOLMGR_PRIMARY_PACK_PRESENT,"A primary pack is already present"
,0xC038005A,STATUS_VOLMGR_NUMBER_OF_DISKS_INVALID,"The specified number of disks is invalid"
,0xC038005B,STATUS_VOLMGR_MIRROR_NOT_SUPPORTED,"The system does not support mirrored volumes"
,0xC038005C,STATUS_VOLMGR_RAID5_NOT_SUPPORTED,"The system does not support RAID-5 volumes"
,0x80390001,STATUS_BCD_NOT_ALL_ENTRIES_IMPORTED,"Some BCD entries were not imported correctly from the BCD store"
,0xC0390002,STATUS_BCD_TOO_MANY_ELEMENTS,"Entries enumerated have exceeded the allowed threshold"
,0x80390003,STATUS_BCD_NOT_ALL_ENTRIES_SYNCHRONIZED,"Some BCD entries were not synchronized correctly with the firmware"
,0xC03A0001,STATUS_VHD_DRIVE_FOOTER_MISSING,"The virtual hard disk is corrupted. The virtual hard disk drive footer is missing"
,0xC03A0002,STATUS_VHD_DRIVE_FOOTER_CHECKSUM_MISMATCH,"The virtual hard disk is corrupted. The virtual hard disk drive footer checksum does not match the on-disk checksum"
,0xC03A0003,STATUS_VHD_DRIVE_FOOTER_CORRUPT,"The virtual hard disk is corrupted. The virtual hard disk drive footer in the virtual hard disk is corrupted"
,0xC03A0004,STATUS_VHD_FORMAT_UNKNOWN,"The system does not recognize the file format of this virtual hard disk"
,0xC03A0005,STATUS_VHD_FORMAT_UNSUPPORTED_VERSION,"The version does not support this version of the file format"
,0xC03A0006,STATUS_VHD_SPARSE_HEADER_CHECKSUM_MISMATCH,"The virtual hard disk is corrupted. The sparse header checksum does not match the on-disk checksum"
,0xC03A0007,STATUS_VHD_SPARSE_HEADER_UNSUPPORTED_VERSION,"The system does not support this version of the virtual hard disk.This version of the sparse header is not supported"
,0xC03A0008,STATUS_VHD_SPARSE_HEADER_CORRUPT,"The virtual hard disk is corrupted. The sparse header in the virtual hard disk is corrupt"
,0xC03A0009,STATUS_VHD_BLOCK_ALLOCATION_FAILURE,"Failed to write to the virtual hard disk failed because the system failed to allocate a new block in the virtual hard disk"
